bus,p_set
0,208.6572583
0,197.9098333
0,188.9860917
0,182.5897667
0,176.6363083
0,172.5066417
0,171.1127167
0,173.15805
0,174.239325
0,178.8769667
0,199.3688667
0,211.575325
0,218.701275
0,218.2061917
0,217.0468083
0,225.1107083
0,231.7024667
0,231.5330333
0,225.1758167
0,210.6764833
0,208.461825
0,222.4791833
0,222.1795333
0,215.900425
0,211.0412417
0,201.5834167
0,192.2299167
0,186.042025
0,179.1766167
0,175.489925
0,172.2592083
0,173.4837
0,175.489925
0,176.1673333
0,198.483025
0,207.6280917
0,215.5225583
0,216.3954
0,213.9463083
0,220.3817417
0,227.1950417
0,227.4815833
0,222.6615083
0,206.5208167
0,204.110725
0,221.3718
0,220.1473083
0,213.750875
0,210.8588083
0,201.922175
0,193.519625
0,185.6902667
0,179.541375
0,174.6040833
0,172.1548833
0,170.5656333
0,168.8720583
0,165.550125
0,180.5965417
0,191.0705333
0,197.4929667
0,198.7174583
0,196.4116917
0,202.4823667
0,205.986625
0,205.4395417
0,200.7236833
0,195.069875
0,195.4476333
0,214.20685
0,213.2297917
0,207.0289
0,205.2832167
0,197.5319667
0,188.71255
0,182.1207917
0,177.4440417
0,170.9303917
0,168.83295
0,166.6184
0,164.5470667
0,156.522275
0,162.6841667
0,171.777125
0,178.6815333
0,179.854025
0,180.453325
0,186.992975
0,191.331075
0,191.18775
0,188.0221417
0,183.12385
0,187.3968417
0,209.0350167
0,211.549325
0,209.0090167
0,205.361325
0,198.1182667
0,188.4260083
0,182.3813333
0,174.42165
0,171.0737167
0,168.2337583
0,170.2789833
0,173.7572417
0,179.8931333
0,204.6579167
0,216.0958583
0,223.039375
0,223.52135
0,222.3228583
0,231.9109
0,236.730975
0,239.2712833
0,232.1453333
0,216.3302917
0,214.2329583
0,228.6931833
0,228.2502083
0,222.0883167
0,218.5970583
0,207.0549
0,196.6070167
0,189.8719333
0,183.5537167
0,179.5934833
0,175.828575
0,176.0240083
0,177.52215
0,178.603425
0,197.9488333
0,208.1882833
0,214.037525
0,215.0405833
0,211.419
0,218.401625
0,222.29675
0,220.3296333
0,214.8582583
0,202.7038
0,203.5375333
0,216.05675
0,216.2651833
0,209.8036417
0,206.14295
0,195.6690667
0,186.8887583
0,182.2250083
0,174.1741083
0,170.04455
0,167.9341083
0,171.5295833
0,174.3565417
0,179.3069417
0,201.2447667
0,212.7087083
0,219.7694417
0,218.2061917
0,214.81915
0,220.6162833
0,223.4041333
0,223.065375
0,216.1739667
0,204.0065083
0,204.384375
0,215.7179917
0,214.4413917
0,207.6020917
0,200.8930083
0,191.0705333
0,182.003575
0,175.6201417
0,171.5686917
0,167.9211083
0,166.813725
0,168.5985167
0,174.3695417
0,179.1115083
0,200.1764917
0,211.5884333
0,216.9947
0,217.62
0,212.6436
0,223.0132667
0,225.99655
0,223.4822417
0,217.450675
0,204.5667
0,203.1336667
0,215.7701
0,212.8520333
0,205.50465
0,199.4860833
0,191.6176167
0,183.4626083
0,176.6884167
0,172.4545333
0,166.7356167
0,165.5762333
0,166.9831583
0,170.5526333
0,174.9167333
0,194.2230333
0,206.74225
0,212.1095167
0,210.7285917
0,209.4518833
0,215.3532333
0,222.0232083
0,224.3810833
0,218.8967083
0,207.6672
0,207.0679
0,218.4407333
0,215.1709083
0,208.1752833
0,203.9284
0,196.333475
0,187.9830333
0,180.8831917
0,174.1611083
0,169.45825
0,168.025325
0,166.6574
0,166.8398333
0,164.4037417
0,180.5705417
0,189.5462833
0,195.395525
0,194.31425
0,191.0965333
0,197.558075
0,200.6194667
0,200.7627917
0,196.646125
0,191.656725
0,193.4675167
0,206.6120333
0,204.3191583
0,200.1504917
0,195.695175
0,188.4650083
0,180.4402167
0,174.0568917
0,167.5172417
0,163.0228167
0,160.6518333
0,160.9254833
0,156.99125
0,151.1159
0,158.723825
0,168.2337583
0,175.515925
0,177.3267167
0,176.9750667
0,182.342225
0,184.0879083
0,188.3869
0,185.1821833
0,182.51155
0,186.068025
0,204.28005
0,204.5928083
0,201.16655
0,200.0071667
0,191.17475
0,183.3973917
0,175.4117083
0,169.43225
0,164.9639333
0,162.9056
0,164.599175
0,167.4651333
0,175.1251667
0,197.883725
0,207.97985
0,215.5225583
0,212.7478167
0,210.5331583
0,216.9685917
0,221.3196917
0,224.003325
0,219.4959
0,206.6901417
0,204.4364833
0,219.7043333
0,217.95865
0,211.0282417
0,207.1200083
0,196.5680167
0,186.7715417
0,180.7268667
0,174.5258667
0,171.7380167
0,168.350975
0,169.8621167
0,171.92045
0,177.9130167
0,201.322875
0,212.500275
0,219.013925
0,218.9357083
0,218.4537333
0,226.03555
0,231.7284667
0,234.0473417
0,229.4617
0,215.613775
0,211.69265
0,228.4716417
0,225.38425
0,220.1603083
0,216.7471583
0,205.8303
0,195.3434167
0,188.0481417
0,181.6648167
0,177.365825
0,172.9756167
0,173.5098083
0,176.6363083
0,180.323
0,203.00345
0,213.2297917
0,220.0952
0,220.0560917
0,217.3854583
0,226.64785
0,232.3537667
0,233.617475
0,230.1782167
0,213.9333083
0,210.3508333
0,227.3252583
0,227.0517167
0,220.7726083
0,217.2422417
0,208.61815
0,199.121325
0,191.21375
0,184.1400167
0,179.6847
0,176.5059833
0,176.6754167
0,178.4992083
0,181.417275
0,203.2378833
0,214.988475
0,222.2055333
0,223.7948917
0,220.6032833
0,229.878675
0,235.1416167
0,236.275
0,231.7414667
0,216.6169417
0,213.5424417
0,229.6702417
0,228.341425
0,223.5604583
0,219.977875
0,211.3278917
0,202.1046083
0,193.7410583
0,187.018975
0,182.628875
0,179.0072917
0,177.6133667
0,178.6555333
0,181.091625
0,202.7559083
0,213.438225
0,222.440075
0,222.7006167
0,218.6100583
0,226.8953917
0,233.8389083
0,233.0572833
0,226.9605
0,213.59455
0,211.3017833
0,226.2179833
0,224.1205417
0,219.0530333
0,215.4053417
0,207.211225
0,199.446975
0,192.907325
0,186.354675
0,181.4824917
0,176.9619583
0,176.5712
0,174.0308917
0,171.7380167
0,184.0228
0,193.6368417
0,200.2026
0,199.27765
0,196.7243417
0,203.5375333
0,208.0970667
0,210.4159417
0,209.1132333
0,203.2509917
0,204.24105
0,220.4990667
0,219.7434417
0,216.4345083
0,214.988475
0,207.8886333
0,198.3918083
0,190.718775
0,184.0358
0,179.215725
0,174.5910833
0,173.3794833
0,169.8100083
0,161.173025
0,167.9341083
0,175.802575
0,179.4501583
0,180.0364583
0,180.4272167
0,186.5631083
0,190.56245
0,195.1219833
0,190.419125
0,186.8757583
0,192.1648083
0,212.2397333
0,214.7670417
0,212.2267333
0,209.986075
0,202.1436083
0,191.370075
0,184.6349917
0,179.6195917
0,174.096
0,170.839175
0,173.5749167
0,172.7411833
0,180.5835417
0,206.3383833
0,218.57095
0,226.5827417
0,225.6186833
0,222.90905
0,229.9697833
0,232.6013083
0,230.7775167
0,222.9741583
0,208.2533917
0,206.6641417
0,217.30735
0,217.9977583
0,213.0083583
0,208.8135833
0,199.2515417
0,188.6213333
0,182.8633083
0,178.8378583
0,175.0860583
0,171.0346083
0,174.564975
0,177.1703917
0,180.9744083
0,204.123725
0,215.7701
0,222.4791833
0,222.6615083
0,219.19625
0,230.38665
0,234.1776667
0,231.2464917
0,223.1304833
0,208.60515
0,207.7063083
0,222.3749667
0,221.7235583
0,215.3662333
0,211.10635
0,200.3328167
0,189.4029583
0,182.967525
0,177.53515
0,173.5619167
0,171.4905833
0,174.9297333
0,174.8125167
0,179.7889167
0,204.2279417
0,215.288125
0,222.30975
0,223.0914833
0,217.8154333
0,227.3773667
0,232.4840917
0,233.304825
0,224.4984083
0,211.0282417
0,211.6795417
0,222.752725
0,221.05915
0,214.21985
0,209.1523417
0,196.4116917
0,187.0971917
0,180.3491083
0,175.4638167
0,170.8000667
0,169.2108167
0,173.1319417
0,173.3924833
0,176.7014167
0,200.2286
0,210.2466167
0,217.8414333
0,218.6230583
0,215.4965583
0,225.5926833
0,230.6471917
0,232.0411167
0,228.2632083
0,213.5034417
0,212.6174917
0,227.5206917
0,226.03555
0,219.9909833
0,214.5195
0,205.5958667
0,195.4606333
0,186.979975
0,181.23495
0,178.0823417
0,173.965675
0,176.25855
0,176.3887667
0,178.9681833
0,199.9941667
0,211.9010833
0,219.4567917
0,220.1212
0,217.32035
0,223.378025
0,232.2886583
0,232.5232
0,228.48475
0,213.5294417
0,209.986075
0,223.4692417
0,221.6975583
0,215.913425
0,211.70565
0,204.86635
0,196.0859333
0,188.556225
0,181.88625
0,176.0110083
0,173.6009167
0,172.1548833
0,170.9563917
0,168.4681917
0,181.9383583
0,192.8552167
0,199.6554083
0,199.9550583
0,198.509025
0,206.4947083
0,209.1653417
0,210.650375
0,208.59215
0,202.3390417
0,203.772075
0,220.7856083
0,217.177025
0,213.9463083
0,211.848975
0,203.8371833
0,194.6009
0,188.2696833
0,182.2120083
0,176.2324417
0,172.2852083
0,172.402425
0,166.9961583
0,158.710825
0,166.4229667
0,174.1872167
0,180.1145667
0,183.0196333
0,185.3515083
0,189.5332833
0,193.3241917
0,195.52585
0,193.06365
0,186.693325
0,191.1356417
0,208.3316083
0,209.1132333
0,205.7651917
0,202.4432583
0,193.858275
0,184.4265583
0,176.6102
0,170.8912833
0,167.9211083
0,166.3968583
0,168.79395
0,170.66985
0,180.140675
0,202.6386917
0,214.2329583
0,222.153425
0,221.5802333
0,218.7793833
0,227.4685833
0,234.6335333
0,237.681925
0,232.0411167
0,215.1578
0,211.7837583
0,225.540575
0,223.7818917
0,217.633
0,214.649825
0,203.5245333
0,194.3403583
0,186.1722417
0,182.2380083
0,178.3949917
0,178.8378583
0,178.74675
0,176.1543333
0,179.215725
0,199.29065
0,209.061125
0,215.2360167
0,214.975475
0,214.050525
0,222.427075
0,226.6869583
0,229.0839417
0,218.3365167
0,209.673425
0,207.3154417
0,214.2719583
0,217.2682417
0,212.96925
0,208.5790417
0,197.8056167
0,187.605275
0,180.5184333
0,176.3887667
0,173.0798333
0,175.04695
0,176.4799833
0,173.3534833
0,181.0525167
0,202.6256917
0,212.161625
0,218.727275
0,219.19625
0,217.30735
0,227.9375583
0,232.5100917
0,231.3377083
0,221.7105583
0,212.5784917
0,212.0574083
0,219.2223583
0,220.3426333
0,215.1709083
0,209.9469667
0,198.965
0,190.5233417
0,183.8273667
0,177.4570417
0,175.1381667
0,176.427875
0,176.8317417
0,172.3373167
0,178.5513167
0,201.16655
0,211.9140833
0,217.93265
0,218.6751667
0,216.8904833
0,226.2179833
0,229.3444833
0,227.0517167
0,219.4046833
0,208.8786917
0,206.1950583
0,215.9395333
0,219.013925
0,213.5424417
0,209.0350167
0,198.4569167
0,188.1523583
0,182.2250083
0,176.0631167
0,172.9496167
0,174.43465
0,174.2132167
0,171.8943417
0,176.5320917
0,196.8936667
0,205.6218667
0,210.7415917
0,210.7155917
0,207.810525
0,211.38
0,216.5648333
0,218.3495167
0,211.10635
0,204.4754833
0,202.9252333
0,213.3731167
0,215.45745
0,211.1845667
0,206.1690583
0,198.209375
0,188.6604417
0,182.016575
0,176.115225
0,172.1288833
0,173.0408333
0,169.588575
0,164.48185
0,160.9254833
0,175.8676833
0,185.9768083
0,193.1157583
0,192.3211333
0,191.6958333
0,197.0369917
0,200.3068167
0,199.5381917
0,196.5680167
0,194.6009
0,196.4376917
0,203.459425
0,205.1528917
0,200.1764917
0,196.633125
0,189.2206333
0,180.1015667
0,173.14505
0,167.6605667
0,164.45585
0,165.4199083
0,162.6971667
0,155.76665
0,150.3994917
0,157.8119833
0,167.7907833
0,174.3825417
0,176.90985
0,177.978125
0,184.4135583
0,188.3217917
0,189.2857417
0,186.693325
0,187.0320833
0,190.1455833
0,202.847125
0,206.9246833
0,204.7491333
0,200.8017917
0,192.2429167
0,182.7330917
0,175.1251667
0,170.7740667
0,166.8919417
0,167.8168917
0,169.0674917
0,167.087375
0,178.5773167
0,202.0525
0,213.4903333
0,220.7205
0,218.688275
0,215.3662333
0,223.6255667
0,227.6119083
0,227.1819333
0,217.607
0,209.4649917
0,209.1392333
0,219.2874667
0,221.3196917
0,217.9847583
0,209.6213167
0,199.733625
0,190.705775
0,183.9315833
0,178.6815333
0,174.564975
0,176.453875
0,177.365825
0,172.988725
0,180.466325
0,202.5995833
0,211.562325
0,217.450675
0,217.633
0,216.4866167
0,227.4425833
0,232.84885
0,234.242775
0,225.7750083
0,214.9233667
0,214.988475
0,224.17265
0,227.2080417
0,222.453075
0,215.5746667
0,206.7813583
0,197.41475
0,189.96315
0,183.3192833
0,180.3751083
0,180.60965
0,181.3391667
0,177.4309333
0,183.3843917
0,204.7491333
0,215.913425
0,223.3389167
0,220.8507167
0,220.290525
0,229.0188333
0,233.0963917
0,233.0963917
0,223.2738083
0,215.626775
0,213.2689
0,222.8048333
0,225.1237083
0,220.0560917
0,214.5716083
0,204.6579167
0,195.2522
0,189.2206333
0,183.4235
0,178.9811833
0,178.8899667
0,180.336
0,177.8869083
0,184.1009083
0,206.4947083
0,217.0338083
0,223.7297833
0,220.4859583
0,216.9947
0,224.4853
0,226.03555
0,223.2738083
0,216.525725
0,208.8135833
0,208.8005833
0,215.1969083
0,217.1249167
0,212.33095
0,207.0549
0,196.9196667
0,188.6344417
0,181.6127083
0,176.5450917
0,173.4185917
0,174.0047833
0,174.122
0,172.2071
0,176.29755
0,194.9656583
0,203.7068583
0,210.0771833
0,208.9699083
0,206.6510333
0,215.3272333
0,223.365025
0,225.9053333
0,220.9940417
0,210.9109167
0,210.3768333
0,218.727275
0,220.9159333
0,216.69505
0,213.4643333
0,202.860125
0,194.9656583
0,188.08725
0,182.342225
0,177.991125
0,176.8187417
0,174.6561917
0,169.0674917
0,166.4229667
0,179.8801333
0,190.106475
0,195.2653083
0,193.2590833
0,192.0474833
0,197.7665083
0,200.1504917
0,200.345925
0,199.8508417
0,198.04005
0,200.358925
0,208.9829083
0,212.9301417
0,208.774475
0,204.697025
0,197.6492917
0,189.4420667
0,183.4365
0,178.2646667
0,173.5879167
0,172.7932917
0,169.3931417
0,163.3354667
0,156.6524917
0,164.7815
0,173.027725
0,178.5773167
0,179.9191333
0,182.7982
0,188.08725
0,192.308025
0,193.232975
0,189.32485
0,187.47495
0,192.6467833
0,204.9965667
0,209.9469667
0,208.123175
0,204.4364833
0,196.5419083
0,185.3906167
0,179.98435
0,173.6009167
0,169.2108167
0,171.151825
0,172.1679917
0,170.226875
0,179.98435
0,201.5834167
0,214.337175
0,222.6094
0,221.9971
0,220.0430917
0,228.7712917
0,230.5690833
0,230.3215417
0,221.5933417
0,214.988475
0,212.33095
0,218.8836
0,222.5442917
0,218.2974083
0,211.861975
0,201.0623333
0,192.2038083
0,186.1201333
0,180.9091917
0,177.2356083
0,176.5712
0,177.8088
0,174.3044333
0,181.078625
0,202.1046083
0,212.4611667
0,218.3104083
0,218.2974083
0,216.66905
0,223.078375
0,227.0517167
0,225.240925
0,217.9847583
0,209.7906417
0,207.6672
0,216.3694
0,218.1410833
0,214.024525
0,208.9569083
0,200.4240333
0,189.4420667
0,183.72315
0,177.652475
0,174.7864083
0,175.3206
0,177.1052833
0,173.8354583
0,179.98435
0,203.3942083
0,214.1026333
0,219.8997667
0,217.6721083
0,217.3724583
0,225.3191417
0,228.2111
0,225.99655
0,216.9295917
0,208.1752833
0,208.461825
0,215.3793417
0,218.375625
0,212.8520333
0,206.5208167
0,196.80245
0,188.868875
0,181.6388167
0,177.365825
0,173.1189417
0,173.3664833
0,172.8714
0,168.3900833
0,168.80695
0,185.6381583
0,194.157925
0,202.0133917
0,201.622525
0,200.4761417
0,208.8656917
0,210.0902917
0,210.8328083
0,205.7651917
0,202.7559083
0,203.65475
0,210.7807
0,215.0145833
0,210.1945083
0,205.51765
0,195.2913083
0,187.5921667
0,181.5867083
0,174.9297333
0,172.2071
0,172.8324
0,173.7182417
0,169.7319
0,175.5811417
0,195.52585
0,205.3744333
0,211.8228667
0,211.8358667
0,209.673425
0,216.226075
0,222.9351583
0,220.876825
0,214.3110667
0,204.3322667
0,200.8409
0,209.1783417
0,210.4289417
0,204.3322667
0,199.7075167
0,191.7218333
0,182.967525
0,177.49615
0,172.2722083
0,167.6605667
0,168.7157333
0,164.612175
0,154.2816167
0,145.1494417
0,149.2661083
0,156.7177083
0,162.9707083
0,165.550125
0,168.650625
0,175.203275
0,178.4471
0,179.0594
0,180.2317833
0,181.4824917
0,186.4718917
0,198.05305
0,199.3557583
0,195.2132
0,191.682725
0,184.8955333
0,176.6884167
0,170.5786333
0,165.4459083
0,160.8342667
0,161.681
0,159.635775
0,153.0830167
0,149.8914083
0,158.9322583
0,167.113375
0,174.0177833
0,175.8676833
0,178.5252083
0,184.5828833
0,187.4358417
0,188.243575
0,185.0779667
0,185.2602917
0,191.6306167
0,199.9680583
0,203.785075
0,201.15355
0,198.2614833
0,190.4842333
0,181.417275
0,173.627025
0,168.1555417
0,165.0550417
0,165.836775
0,167.699675
0,166.4099667
0,178.14745
0,200.7757917
0,211.6014333
0,219.313575
0,218.3625167
0,217.3854583
0,227.090825
0,233.2006083
0,233.1875
0,226.0616583
0,214.5456083
0,212.6566
0,219.4567917
0,221.7626667
0,216.525725
0,211.8228667
0,202.6125833
0,193.6498417
0,185.6771583
0,181.7430333
0,177.4570417
0,177.53515
0,177.7826917
0,175.0600583
0,183.9445833
0,205.4525417
0,217.0207
0,222.28375
0,222.7788333
0,221.189475
0,231.3116
0,232.86185
0,231.754575
0,221.2806917
0,211.0151333
0,210.6894833
0,216.2521833
0,218.5058417
0,213.412225
0,207.96685
0,198.2875917
0,189.5202833
0,184.0488
0,178.5252083
0,174.5258667
0,175.476925
0,176.3627667
0,173.6661333
0,181.417275
0,203.1336667
0,213.112575
0,219.4046833
0,219.5871167
0,218.2583
0,226.9345
0,230.0218917
0,229.0448333
0,220.2384167
0,209.9208583
0,208.2925
0,211.6274333
0,212.95625
0,207.185225
0,202.7038
0,194.4184667
0,185.8855917
0,180.4272167
0,174.6040833
0,172.7802917
0,173.939675
0,174.1611083
0,173.965675
0,179.7238083
0,200.371925
0,210.5201583
0,217.5678917
0,216.825375
0,214.8842583
0,222.5312917
0,225.5144667
0,222.1795333
0,213.9463083
0,208.2142833
0,208.2533917
0,213.8682
0,214.5456083
0,209.9469667
0,204.3582667
0,195.2132
0,187.7484917
0,180.0754583
0,173.9005667
0,171.7380167
0,171.6338
0,171.0346083
0,169.6406833
0,173.9787833
0,194.32725
0,204.6188083
0,211.1454583
0,210.5071583
0,208.6702583
0,215.1056917
0,223.078375
0,223.2087
0,218.53195
0,207.9407417
0,210.1032917
0,216.7992667
0,218.701275
0,213.2559
0,208.787475
0,201.4010917
0,193.1548667
0,185.755375
0,180.5444333
0,175.7504667
0,173.965675
0,171.93345
0,167.6605667
0,164.599175
0,181.1828417
0,191.5785083
0,198.7435667
0,199.26465
0,196.8675583
0,203.459425
0,206.12995
0,203.4463167
0,200.2026
0,197.7665083
0,199.4730833
0,209.0350167
0,211.861975
0,205.8564083
0,203.172775
0,196.7243417
0,188.569225
0,181.117625
0,174.6431917
0,171.3602583
0,171.151825
0,167.738675
0,161.511675
0,155.441
0,162.4105167
0,170.9825
0,177.4179333
0,177.6133667
0,180.5314333
0,188.6213333
0,191.8911583
0,192.8422167
0,189.2857417
0,186.9278667
0,191.370075
0,200.4761417
0,202.8080167
0,201.3749833
0,199.1604333
0,193.206975
0,185.3385083
0,177.4700417
0,173.4445917
0,168.2597583
0,169.5103583
0,168.4421917
0,167.5172417
0,176.8577417
0,200.4501417
0,210.5071583
0,216.2521833
0,216.9947
0,216.9555917
0,224.4593
0,230.230325
0,231.5200333
0,224.4853
0,213.412225
0,211.4842167
0,220.1473083
0,220.863825
0,216.3564
0,213.099575
0,205.6870833
0,195.7342833
0,188.6734417
0,181.5346
0,178.4471
0,178.7076417
0,177.2746083
0,174.0568917
0,179.8019167
0,198.522025
0,207.9407417
0,213.9984167
0,213.3210083
0,213.3991167
0,222.7006167
0,225.6056833
0,225.6707917
0,220.3166333
0,211.71865
0,208.9308
0,216.7992667
0,219.000925
0,213.7899833
0,211.09335
0,203.1336667
0,194.144925
0,185.6902667
0,179.3199417
0,175.03395
0,173.7312417
0,170.9303917
0,166.6705083
0,168.337975
0,185.429725
0,193.8973833
0,200.7366833
0,201.6616333
0,200.5803583
0,205.7260833
0,208.5009333
0,206.6380333
0,201.2707667
0,192.5295667
0,191.357075
0,198.821675
0,199.5773
0,193.8843833
0,191.682725
0,186.4848917
0,179.0462917
0,170.826175
0,163.361575
0,157.9943083
0,154.959025
0,153.2263417
0,149.6047583
0,143.781625
0,146.1656083
0,149.4875417
0,152.04085
0,155.8448667
0,159.7399917
0,163.7784417
0,166.31875
0,165.8106667
0,165.237475
0,162.136975
0,167.6735667
0,185.2864
0,184.9346417
0,180.2187833
0,178.6946417
0,173.2622667
0,166.7226167
0,160.11775
0,154.3988333
0,150.6730333
0,147.1686667
0,145.4099833
0,143.768625
0,138.6880083
0,141.6581833
0,147.181775
0,151.1680083
0,153.6693167
0,156.37895
0,162.2673
0,165.563125
0,167.7517833
0,168.5334083
0,166.94405
0,172.1939917
0,193.2460833
0,192.8682167
0,188.2044667
0,186.4457833
0,180.5444333
0,172.6239667
0,165.3156917
0,158.398175
0,154.2555083
0,151.4806583
0,150.4516
0,147.1296667
0,145.4620917
0,156.6916
0,167.4911333
0,173.2622667
0,173.8875667
0,174.39565
0,180.2838917
0,183.4105
0,185.8465917
0,184.192125
0,180.9874083
0,185.2734
0,202.2609333
0,201.8830667
0,195.395525
0,192.3341333
0,186.680325
0,178.590425
0,172.376425
0,165.3938
0,160.71705
0,157.3039
0,155.5582167
0,151.1680083
0,145.6054167
0,153.5259917
0,161.498675
0,169.0413833
0,169.1717083
0,171.3472583
0,177.8088
0,180.9613
0,182.7460917
0,181.8081417
0,177.978125
0,185.4036167
0,202.7168
0,205.5307583
0,200.1896
0,196.8285583
0,189.780825
0,179.841025
0,173.952675
0,167.0742667
0,163.1270333
0,161.7722167
0,162.0067583
0,162.6971667
0,172.2592083
0,195.4737417
0,206.7943583
0,214.3892833
0,212.6566
0,209.6603167
0,215.5225583
0,218.1671917
0,216.9947
0,213.0083583
0,201.6486333
0,202.1046083
0,215.1578
0,213.0213583
0,205.647975
0,201.0493333
0,192.4122417
0,183.2280667
0,176.727525
0,171.777125
0,168.8981667
0,165.4589083
0,167.1784833
0,167.6735667
0,174.5128667
0,197.41475
0,209.9599667
0,218.3104083
0,217.62
0,214.80615
0,219.339575
0,219.013925
0,217.9847583
0,213.0474667
0,202.4953667
0,202.4302583
0,212.6044917
0,213.2689
0,204.8272417
0,199.5641917
0,190.9663167
0,183.293175
0,176.8317417
0,171.5948
0,168.5334083
0,167.725675
0,167.9732167
0,169.7319
0,176.3106583
0,198.3397
0,207.5759833
0,213.2689
0,213.3210083
0,211.6665417
0,219.7434417
0,221.9581
0,222.6094
0,216.6299417
0,206.1950583
0,208.2273917
0,215.275125
0,212.5523833
0,203.785075
0,198.7825667
0,190.7838833
0,184.99975
0,177.4440417
0,172.1548833
0,169.262925
0,167.8038917
0,167.1654833
0,169.0023833
0,175.789575
0,194.8353333
0,205.7000833
0,212.786925
0,212.4221667
0,210.2205083
0,217.164025
0,221.7626667
0,222.8439417
0,218.8576
0,207.7844167
0,208.162175
0,221.515125
0,219.8736583
0,212.5653833
0,208.61815
0,200.7887917
0,192.5555667
0,185.9899167
0,179.0072917
0,176.7014167
0,174.239325
0,174.39565
0,173.2492667
0,177.7696917
0,197.8056167
0,209.0220167
0,214.4413917
0,215.1839083
0,212.3960583
0,216.6559417
0,220.0690917
0,219.0790333
0,213.8029833
0,201.622525
0,202.6125833
0,211.6665417
0,210.5852667
0,203.6938583
0,198.509025
0,190.6015583
0,183.4495
0,177.665475
0,172.0116667
0,167.882
0,165.849775
0,165.0290417
0,162.9186
0,160.9514833
0,177.6393667
0,186.706325
0,193.07665
0,193.2981917
0,192.2169167
0,198.522025
0,202.847125
0,204.6449167
0,201.4532
0,197.245425
0,200.0071667
0,215.4183417
0,213.737875
0,207.6672
0,202.2609333
0,194.1840333
0,186.693325
0,179.3459417
0,173.4577
0,169.0153833
0,164.9899333
0,163.9477667
0,160.2349667
0,154.2685083
0,162.423625
0,171.5035833
0,177.7045833
0,179.6325917
0,181.5736
0,188.9600917
0,193.219975
0,194.457575
0,193.03765
0,187.8137083
0,193.9494917
0,214.2459583
0,215.2360167
0,210.5071583
0,208.5660417
0,199.91595
0,191.5655083
0,182.0686833
0,176.7014167
0,172.8975083
0,169.3540333
0,171.138825
0,171.3602583
0,179.9712417
0,203.0815583
0,215.1969083
0,223.7557833
0,219.352575
0,221.6063417
0,230.2434333
0,234.4903167
0,234.11245
0,229.6962417
0,215.43145
0,214.8712583
0,228.51075
0,228.2632083
0,221.9581
0,217.8414333
0,208.7353667
0,198.834675
0,190.3930167
0,186.4848917
0,181.87325
0,178.1995583
0,176.5450917
0,176.6233083
0,181.6518167
0,204.097725
0,215.2490167
0,222.5964
0,224.0554333
0,223.6515667
0,230.829625
0,236.131675
0,236.9133
0,229.878675
0,215.6919917
0,211.9270833
0,220.7596083
0,220.8507167
0,219.339575
0,216.1348583
0,207.7844167
0,198.496025
0,191.6176167
0,185.3645083
0,181.117625
0,174.9688417
0,174.7734083
0,169.6797917
0,167.1394833
0,180.9223
0,188.9730917
0,195.395525
0,196.9196667
0,196.7243417
0,205.7521917
0,209.1002333
0,211.874975
0,209.2825583
0,203.0555583
0,205.7130833
0,213.2167917
0,212.2527333
0,210.8588083
0,208.2533917
0,199.746625
0,190.432125
0,184.97375
0,179.4762667
0,175.0730583
0,172.3503167
0,171.0737167
0,172.5848583
0,178.903075
0,203.0815583
0,209.9208583
0,217.4115667
0,218.3625167
0,213.4903333
0,217.0989167
0,219.2223583
0,216.8904833
0,213.2427917
0,202.9513417
0,200.4631417
0,205.947625
0,203.798075
0,200.7106833
0,199.2255417
0,190.4842333
0,182.0946833
0,177.9520167
0,172.4415333
0,167.9992167
0,164.924825
0,166.175425
0,164.8727167
0,170.2920917
0,192.42535
0,200.8279
0,207.3284417
0,207.8756333
0,207.0679
0,215.288125
0,219.326575
0,221.6063417
0,218.1671917
0,207.0679
0,204.3582667
0,213.9593083
0,213.099575
0,210.7545917
0,209.2955583
0,201.4402
0,193.66295
0,186.0289167
0,179.4371583
0,174.0177833
0,169.8361167
0,169.301925
0,163.9607667
0,163.074925
0,177.8478
0,186.2764583
0,192.9464333
0,193.1287583
0,193.219975
0,200.6194667
0,205.9085167
0,208.2273917
0,204.1628333
0,198.496025
0,199.7857333
0,212.98225
0,213.59455
0,210.49405
0,209.1523417
0,201.79185
0,193.0897583
0,186.1331333
0,181.104625
0,175.5290333
0,171.1779333
0,169.0674917
0,163.0228167
0,157.147575
0,166.3578583
0,174.7083
0,182.0946833
0,185.9508083
0,187.5661667
0,194.457575
0,198.04005
0,199.759625
0,196.2683667
0,189.5853917
0,191.8651583
0,206.598925
0,206.74225
0,206.9376833
0,205.348325
0,198.0661583
0,189.5983917
0,181.4954917
0,176.0240083
0,171.125825
0,168.5073
0,166.2536417
0,164.638175
0,173.3794833
0,197.0108833
0,209.3216667
0,215.1056917
0,214.4543917
0,214.4673917
0,222.127425
0,226.2830917
0,227.703125
0,222.6355083
0,208.448825
0,203.8241833
0,213.3601167
0,212.8390333
0,210.0771833
0,206.6510333
0,198.6002417
0,188.9079833
0,181.84725
0,174.3695417
0,168.79395
0,164.937825
0,163.8696583
0,160.4565083
0,161.3032417
0,172.702075
0,179.7107
0,184.6741
0,187.2405167
0,189.494175
0,195.1349833
0,200.4891417
0,200.4761417
0,196.78945
0,187.5661667
0,188.243575
0,201.8049583
0,202.1306083
0,201.4010917
0,199.4730833
0,191.7869417
0,183.2020667
0,176.414875
0,170.4874167
